label,score
1,33.12171
1,58.86895
1,38.26454
1,51.707664
1,34.87767
1,60.5103
1,32.513123
1,49.051407
1,47.422405
1,33.267548
1,46.010593
1,59.22027
1,43.72988
1,40.26123
1,57.282017
1,39.410168
1,47.154137
1,54.412277
1,42.683975
1,35.619865
1,31.762352
1,52.05956
1,27.031427
1,42.034973
1,56.697838
1,39.89236
1,52.317947
1,39.705177
1,59.518646
1,42.294678
1,51.845467
1,23.789127
1,43.362854
1,58.58555
1,51.70376
1,54.343563
1,48.96826
1,39.309933
1,39.12847
1,67.616325
1,42.594643
1,44.427074
1,64.80357
1,46.025017
1,35.57996
1,33.56542
1,50.39766
1,25.499664
1,45.51657
1,30.866335
1,52.63363
1,30.175142
1,72.57447
1,34.79914
1,42.145317
1,45.40856
1,31.180473
1,26.192797
1,25.56776
1,42.20105
1,35.691513
1,56.22597
1,33.62641
1,15.837393
1,38.2432
1,19.090187
1,50.277416
1,45.54811
1,63.384594
1,27.248596
1,23.688347
1,25.500824
1,45.165657
1,41.013535
1,37.531013
1,79.48551
1,46.78491
1,41.703903
1,60.17933
1,62.899677
1,39.776722
1,28.847044
1,47.64859
1,57.35977
1,45.85282
1,17.968525
1,36.27095
1,75.12265
1,31.440706
1,45.94697
1,33.501923
1,46.52624
1,40.378998
1,54.797935
1,31.120464
1,47.1363
1,39.833153
1,44.038643
1,55.148544
1,28.297504
1,38.08869
1,52.000298
1,46.05313
1,55.61705
1,71.49131
1,74.8457
1,46.130833
1,52.01652
1,60.464798
1,52.84392
1,55.050774
1,60.774742
1,31.236443
1,44.094345
1,52.635017
1,44.513832
1,61.06724
1,34.79032
1,46.094063
1,26.683115
1,40.17861
1,45.976585
1,52.55431
1,47.937443
1,54.182316
1,24.905355
1,52.311996
1,42.12248
1,70.232025
1,74.7729
1,26.730328
1,42.319405
1,86.78382
1,19.080425
1,31.523357
1,35.965538
1,38.037323
1,33.020016
1,21.943647
1,23.46015
1,55.686028
1,49.614258
1,29.788342
1,31.146927
1,67.541115
1,41.72556
1,59.503662
1,51.58439
1,49.972725
1,48.541626
1,51.256615
1,31.393475
1,17.796097
1,30.044466
1,24.84814
1,52.680218
1,36.489822
1,62.859276
1,30.06403
1,41.986618
1,68.02063
1,41.920944
1,44.878563
1,41.35163
1,36.529137
1,32.236774
1,14.820272
1,24.408653
1,49.425232
1,46.174644
1,45.042416
1,61.46717
1,30.931683
1,45.602882
1,33.126762
1,44.746147
1,34.103813
1,26.700392
1,27.917194
1,40.769554
1,47.759266
1,52.562054
1,44.968475
1,51.98024
1,48.62651
1,28.010357
1,36.223305
1,43.39707
1,51.74133
1,40.515392
1,28.92383
1,66.78924
1,30.71539
1,26.327305
1,30.158396
1,40.734245
1,55.279705
1,58.95311
1,24.342102
1,43.541016
1,24.370186
1,37.054108
1,40.65839
1,36.216003
1,52.92612
1,44.981903
1,45.7412
1,44.989975
1,27.517475
1,43.42375
1,29.1649
1,38.831635
1,53.213737
1,56.051098
1,40.70673
1,29.537548
1,62.40076
1,48.781574
1,33.454308
1,51.708076
1,61.16565
1,28.366827
1,37.65367
1,28.609768
1,44.492424
1,35.278732
1,27.925524
1,45.54411
1,53.09894
1,36.767372
1,43.234993
1,40.131973
1,38.35314
1,27.916952
1,60.957497
1,32.94043
1,73.435196
1,71.510605
1,39.049828
1,60.20577
1,47.24368
1,50.9514
1,30.557064
1,34.898445
1,53.657486
1,25.838837
1,54.727005
1,54.85447
1,40.487225
1,51.1816
1,33.960266
1,20.68375
1,56.91494
1,25.733519
1,24.893986
1,42.62503
1,32.94852
1,29.056507
1,41.87953
1,42.53051
1,39.259186
1,42.450798
1,46.517494
1,51.613697
1,45.174202
1,42.20016
1,50.853218
1,63.41355
1,49.076797
1,45.75186
1,40.733917
1,31.827261
1,62.585007
1,43.521935
1,58.334534
1,35.67657
1,46.134445
1,51.3209
1,69.8873
1,41.537163
1,24.680147
1,29.823896
1,28.661388
1,38.884224
1,46.78568
1,42.396797
1,37.179684
1,57.159798
1,44.668747
1,48.573387
1,24.08713
1,20.899172
1,42.52337
1,48.38295
1,54.449844
1,45.359444
1,31.1444
1,41.908997
1,34.89424
1,20.577858
1,44.074673
1,18.588608
1,30.536129
1,53.92499
1,46.407562
1,35.587273
1,30.151453
1,51.67958
1,29.085636
1,50.272343
1,42.536808
1,33.560112
1,47.090767
1,31.572071
1,68.85505
1,46.672035
1,60.64257
1,45.799892
1,29.250946
