label,score
1,16.113935
1,15.12542
1,16.311033
1,14.48639
1,14.368437
1,12.719894
1,12.272093
1,11.257189
1,12.130331
1,17.315884
1,15.164314
1,50.304955
1,14.44563
1,24.06351
1,8.994169
1,12.615084
1,13.610918
1,14.756352
1,20.056946
1,15.657511
1,16.17185
1,12.8167515
1,12.74743
1,11.953424
1,12.250398
1,14.983347
1,17.427275
1,17.081713
1,15.772624
1,19.60942
1,15.84192
1,13.929361
1,15.522063
1,12.306938
1,12.231327
1,16.21421
1,18.539148
1,8.063756
1,13.756406
1,7.629161
1,10.444983
1,10.933979
1,16.018995
1,14.262282
1,10.953467
1,13.321001
1,9.506334
1,20.45783
1,156.58812
1,10.662045
1,18.892868
1,13.509039
1,16.101845
1,12.070427
1,13.720423
1,14.314488
1,12.7262
1,23.045277
1,15.857283
1,16.394375
1,15.625181
1,14.831309
1,19.680119
1,19.603779
1,17.533627
1,9.750736
1,26.51794
1,17.577267
1,14.970327
1,8.779388
1,12.492624
1,10.479496
1,9.168474
1,19.987064
1,17.66169
1,13.378979
1,15.217499
1,13.901808
1,14.5499525
1,13.320038
1,11.532072
1,19.718864
1,12.081594
1,13.197919
1,13.658707
1,19.699389
1,8.918108
1,9.988468
1,17.505068
1,15.2432575
1,12.46275
1,661.01
1,15.322022
1,12.738748
1,11.014283
1,9.168861
1,18.354538
1,18.027988
1,13.849201
1,6.923656
1,17.561947
1,9.851024
1,19.113962
1,13.750668
1,9.396818
1,20.273813
1,15.995794
1,11.168096
1,9.512875
1,15.27337
1,14.283319
1,9.007221
1,8.824443
1,17.554836
1,15.469611
1,16.230764
1,9.378359
1,12.522064
1,16.746826
1,17.396412
1,19.592846
1,11.663401
1,17.575396
1,8.564278
1,8.937469
1,8.633069
1,15.839518
1,9.143236
1,15.947572
1,13.822051
1,18.228945
1,17.969358
1,10.731134
1,13.167372
1,8.8469715
1,16.85323
1,11.354261
1,15.696951
1,16.03873
1,18.500134
1,18.431787
1,791.9346
1,17.190384
1,19.258778
1,10.892044
1,17.06401
1,21.78697
1,14.878642
1,17.048433
1,20.96259
1,19.89945
1,13.1305065
1,14.713378
1,13.577063
1,12.009486
1,17.170576
1,16.539194
1,15.89167
1,16.21401
1,17.91674
1,8.915233
1,14.019282
1,9.954251
1,10.368408
1,13.020433
1,12.640173
1,17.536945
1,7.4709306
1,14.05562
1,14.234684
1,9.102569
1,18.200417
1,9.321346
1,15.9875
1,14.057455
1,17.626923
1,9.026196
1,247.74313
1,7.647455
1,14.648469
1,12.008159
1,13.922903
1,10.286725
1,14.551346
1,17.801369
1,15.816026
1,17.932156
1,14.591766
1,17.166935
1,18.67183
1,16.812689
1,14.647329
1,14.41653
1,19.819315
1,7.3970203
1,9.255082
1,13.471928
1,12.864178
1,19.39333
1,9.810285
1,17.29137
1,16.559107
1,8.407606
1,12.080675
1,13.845272
1,17.41544
1,18.353022
1,13.555506
1,8.044504
1,20.031723
1,13.320973
1,16.670929
1,12.672129
1,16.612623
1,13.255935
1,9.04114
1,21.157839
1,16.690372
1,14.653645
1,9.785823
1,14.682598
1,12.376285
1,7.29677
1,15.797965
1,32.453056
1,9.155442
1,18.349804
1,17.240774
1,18.347084
1,10.037024
1,13.531643
1,9.260458
1,16.420834
1,18.981266
1,11.004186
1,8.995226
1,15.279358
1,16.86892
1,17.948296
1,10.6306095
1,10.842072
1,9.140699
1,10.841614
1,11.538123
1,7.757045
1,17.33453
1,15.029727
1,16.146374
1,14.76948
1,16.689806
1,8.998812
1,16.14752
1,15.668497
1,18.777092
1,11.22884
1,17.472519
1,12.944701
1,16.479912
1,13.492126
1,16.314705
1,10.580815
1,6.9474645
1,14.115797
1,10.063275
1,19.24286
1,9.155817
1,17.378378
1,10.288012
1,16.17345
1,7.443383
1,13.706128
1,10.366325
1,16.901884
1,18.87895
1,14.774232
1,15.497469
1,15.755504
1,12.129826
1,18.258564
1,8.1481285
1,17.792637
1,9.587263
1,13.845493
1,13.234772
1,17.999975
1,18.5569
1,7.0996504
1,19.332632
1,7.3669553
1,18.680508
1,18.37275
1,22.331564
1,16.741302
1,13.306612
1,14.455533
1,9.155159
1,14.396636
1,21.634321
1,12.903292
1,11.217447
1,23.718203
1,16.424696
1,19.633
1,10.009361
1,13.509909
1,15.357922
1,17.16777
1,10.577135
1,8.675986
1,18.807327
1,20.727486
1,14.757604
1,10.072157
1,15.556972
1,18.085562
1,7.7757287
1,9.415482
1,9.463428
1,17.595484
1,17.926193
1,9.081969
1,22.224062
1,9.357358
1,18.572432
1,13.845086
1,20.50208
1,14.379623
1,15.269369
1,19.637203
1,13.475187
1,22.113678
1,7.6533637
1,13.502794
1,12.568926
1,13.322132
1,13.553629
1,11.3462105
1,10.181792
1,15.214155
1,10.016327
1,7.1358433
1,25.114338
1,11.119365
1,15.630053
1,13.589832
1,10.958886
1,10.53983
1,16.18771
1,8.315903
1,19.600925
1,11.599382
1,12.522381
1,9.265751
1,13.59636
1,13.193022
1,15.615595
1,18.115795
1,14.717836
1,8.269904
1,12.984425
1,13.394459
1,9.217152
1,13.013864
1,12.782017
1,17.696377
1,14.427285
1,17.300896
1,18.303692
1,11.723118
1,16.852169
1,18.334276
1,18.995323
1,13.06406
1,19.094505
1,12.829711
1,17.376926
1,13.214575
1,6.931877
1,9.476266
1,13.4349165
1,12.879429
1,11.16482
1,9.8139515
1,17.064835
1,8.451963
1,12.732931
1,12.6041765
1,18.768206
1,14.5800495
1,11.439264
1,7.709062
1,17.132946
1,14.549368
1,13.106157
1,12.651178
1,13.412628
1,14.828721
1,16.502218
1,17.351036
1,17.023912
1,26.06773
1,17.133743
1,12.204327
1,12.664888
1,11.276901
1,12.085602
1,137.81946
1,16.803955
1,6.6352644
1,10.037392
1,9.669947
1,16.108707
1,15.606398
1,16.504738
1,9.383333
1,9.756609
1,17.539307
1,15.091167
1,16.623508
1,6.8258557
1,14.223171
1,14.81025
1,13.551302
1,14.688253
1,12.832186
1,8.692616
1,10.561907
1,20.070787
1,9.2347145
1,13.420679
1,12.601928
1,16.986813
1,9.626031
1,13.238866
1,19.536573
1,15.44765
1,12.028543
1,19.835468
1,15.786955
1,11.466527
1,17.061974
1,10.724754
1,10.775297
1,14.590764
1,21.44857
1,14.647755
1,15.515546
1,18.769651
1,12.188129
1,13.369541
1,18.530804
1,19.62424
1,19.37265
1,10.398021
1,19.843952
1,13.664671
1,13.375843
1,13.794382
1,13.02882
1,14.314753
1,14.783887
1,11.965378
1,19.304153
1,17.485222
1,15.833132
1,14.367083
1,14.729528
1,16.521866
1,39.739044
1,11.795492
1,17.12415
