label,score
1,20.95925
1,8.963111
1,14.4184885
1,14.123463
1,7.487282
1,12.519483
1,14.342815
1,25.877739
1,23.391932
1,21.660423
1,22.661213
1,7.6959696
1,7.7264643
1,21.746399
1,7.4597163
1,21.490086
1,15.534861
1,15.303434
1,7.3891773
1,15.187542
1,13.8596945
1,9.411143
1,17.731268
1,19.489153
1,17.237673
1,16.775635
1,24.152794
1,18.157894
1,14.329456
1,19.855047
1,7.147215
1,28.976864
1,28.4801
1,9.357893
1,15.809879
1,25.827055
1,22.999037
1,15.454575
1,20.80911
1,7.526786
1,11.710765
1,13.948987
1,23.097012
1,7.4040337
1,8.255884
1,24.849476
1,15.764391
1,17.137115
1,8.764245
1,9.606461
1,25.196236
1,32.04138
1,7.6326346
1,10.816517
1,7.086519
1,11.445026
1,24.079548
1,9.0774975
1,20.201303
1,13.774511
1,10.519606
1,22.59469
1,19.379198
1,21.918192
1,7.1394587
1,9.356623
1,20.922535
1,16.201046
1,22.70636
1,15.4826145
1,15.877427
1,10.28449
1,25.588503
1,16.521208
1,16.9054
1,23.819954
1,7.7790394
1,24.327164
1,25.654339
1,7.1345778
1,10.293405
1,14.815424
1,7.563937
1,22.507889
1,7.974054
1,21.971058
1,8.331921
1,15.174494
1,8.177321
1,21.346317
1,8.142718
1,18.452927
1,8.625692
1,16.41782
1,21.074284
1,8.698908
1,7.7058506
1,26.171938
1,19.040836
1,18.003899
1,17.02384
1,15.330961
1,13.633176
1,20.368095
1,23.211933
1,8.130775
1,25.02387
1,17.195446
1,25.274157
1,20.9779
1,28.148632
1,19.658466
1,20.304619
1,20.7107
1,14.765299
1,14.006363
1,24.24482
1,22.763527
1,8.679603
1,10.636539
1,15.347963
1,29.274162
1,8.08465
1,7.6801014
1,14.55916
1,8.959463
1,24.39708
1,18.084774
1,24.939518
1,9.055791
1,14.62677
1,23.166924
1,23.501637
1,6.9462824
1,21.627977
1,14.183838
1,21.407064
1,17.637188
1,14.998209
1,19.6751
1,10.465646
1,7.8786287
1,16.351137
1,24.099596
1,19.426216
1,7.6761513
1,22.667686
1,7.8612456
1,8.493228
1,19.650139
