label,score
1,114.80995
1,120.251945
1,95.405876
1,153.89294
1,135.29465
1,154.37253
1,134.13771
1,126.73155
1,126.096756
1,123.6244
1,129.56242
1,108.65209
1,85.182724
1,124.061745
1,104.39255
1,118.32257
1,108.409386
1,83.21925
1,115.27785
1,105.11675
1,127.12054
1,158.65228
1,109.9167
1,116.42914
1,103.853874
1,110.42447
1,123.21689
1,110.22678
1,116.4355
1,147.29813
1,107.181885
1,101.19738
1,74.13017
1,94.39144
1,97.4647
1,104.24435
1,77.52976
1,116.93329
1,78.055214
1,93.05067
1,97.66481
1,83.37305
1,98.66544
1,99.18627
1,112.37291
1,89.53296
1,90.129074
1,112.04007
1,95.07086
1,97.34129
1,77.106766
1,98.730576
1,113.2439
1,135.34218
1,101.56827
1,97.20395
1,107.242744
1,111.72113
1,84.794975
1,158.00313
1,119.22746
1,119.01481
1,112.98688
1,96.51254
1,75.39941
1,57.407448
1,74.062126
1,97.30786
1,96.08286
1,77.990776
1,58.24247
1,49.655495
1,67.22575
1,45.297142
1,54.363823
1,77.01895
1,51.199986
1,64.27025
1,82.01509
1,78.59483
1,58.0258
1,59.40361
1,56.626305
1,80.159836
1,64.05907
1,60.606964
1,49.357548
1,84.99689
1,78.232925
1,78.25551
1,90.441025
1,79.21876
1,44.478268
1,76.78788
1,54.14077
1,82.01964
1,70.29122
1,108.59213
1,94.19083
1,95.2531
1,82.96435
1,77.542145
1,109.56985
1,59.607983
1,77.834946
1,91.94833
1,77.73858
1,76.64318
1,94.47397
1,71.457375
1,50.63145
1,55.72005
1,49.26557
1,66.19135
1,64.769646
1,112.86401
1,51.15249
1,87.19737
1,112.93797
1,78.95459
1,106.758644
1,64.04362
1,104.41167
1,128.24483
1,77.55221
1,77.87724
1,124.38135
1,128.46375
1,135.38089
1,105.57771
1,125.55292
1,198.52116
1,125.80297
1,176.89342
1,109.809746
1,178.26697
1,131.11206
1,140.31516
1,145.67905
1,136.01495
1,102.37005
1,129.90692
1,125.71014
1,118.52322
1,103.911514
1,180.41516
1,136.43369
1,101.92201
1,116.52684
1,173.24284
1,107.42412
1,103.770546
1,128.29619
1,104.99069
1,141.95085
1,122.55429
1,123.280014
1,116.81072
1,123.70703
1,135.89468
1,233.12146
1,238.84286
1,205.5639
1,185.68085
1,269.47476
1,223.7907
1,186.65988
1,236.6408
1,228.57837
1,273.0826
1,261.15112
1,285.46454
1,210.06451
1,226.50221
1,152.14487
1,257.4126
1,215.41
1,224.3786
1,214.12897
1,216.06618
1,226.73314
1,188.73434
1,216.85849
1,194.05615
1,266.02353
1,250.82205
1,248.63115
1,232.29411
1,197.96121
1,250.91953
1,205.88895
1,228.76376
1,248.36737
1,228.33757
1,169.36066
1,178.28998
1,259.62714
1,237.00612
1,261.23276
1,255.87674
1,225.55353
1,187.91779
1,176.10071
1,226.69484
1,210.5394
1,238.56042
1,164.57367
1,241.76682
1,235.43192
1,226.38638
1,214.16055
1,232.44165
1,253.90936
1,242.60135
1,191.02141
1,181.28839
1,205.54225
1,182.01556
1,198.5891
1,225.4567
1,195.08554
1,191.18611
1,190.04929
1,188.78882
1,60.297394
1,44.60112
1,33.500233
1,48.6094
1,51.16186
1,42.11719
1,80.690186
1,54.78548
1,48.976494
1,46.750114
1,47.76423
1,30.231983
1,50.390022
1,49.142185
1,54.425575
1,55.574223
1,61.063625
1,56.632053
1,58.900154
1,47.027985
1,41.175377
1,56.898056
1,58.37561
1,39.503235
1,68.9077
1,49.48516
1,59.828514
1,47.56395
1,59.241608
1,35.603516
1,53.215977
1,37.96051
1,119.077515
1,113.53667
1,130.71033
1,91.36377
1,59.81444
1,90.890015
1,110.1955
1,113.31975
1,117.82535
1,132.581
1,101.86844
1,103.74023
1,157.85782
1,122.08794
1,91.602
1,127.56128
1,82.15632
1,136.09521
1,84.650024
1,104.87282
1,104.82682
1,127.85443
1,98.643265
1,77.87441
1,111.97728
1,103.96483
1,115.31421
1,133.9813
1,100.18587
1,74.74234
1,137.92216
1,141.91806
1,50.053757
1,56.0889
1,66.34277
1,105.184235
1,44.625412
1,85.78819
1,44.228806
1,108.69411
1,45.744335
1,59.860092
1,83.208855
1,44.58232
1,66.26558
1,46.5895
1,64.66626
1,51.427895
1,55.64013
1,84.76642
1,52.18174
1,53.93982
1,80.799164
1,90.1138
1,70.36785
1,80.9951
1,82.8094
1,51.382195
1,49.243675
1,91.60869
1,76.811264
1,85.6087
1,52.165535
1,74.6438
1,440.05017
1,296.92325
1,335.39844
1,403.45996
1,286.0186
1,363.83026
1,364.74878
1,278.52628
1,375.83337
1,414.107
1,379.0147
1,401.93613
1,395.97192
1,323.4194
1,311.9085
1,302.48718
1,286.6887
1,296.61673
1,363.5957
1,292.96982
1,292.20886
1,297.41135
1,294.7365
1,380.80002
1,337.56384
1,308.46494
1,289.76828
1,329.78482
1,377.52386
1,367.21402
1,326.89197
1,355.1469
1,133.9213
1,113.28656
1,88.82298
1,94.168144
1,138.27911
1,116.082596
1,139.13663
1,111.08885
1,142.37636
1,130.91788
1,123.46939
1,130.0685
1,137.90953
1,124.20799
1,92.09279
1,116.59662
1,149.66753
1,162.63428
1,111.80637
1,119.0435
1,133.54874
1,125.20285
1,114.75548
1,160.90636
1,107.82372
1,114.08571
1,94.9135
1,114.83255
1,169.03616
1,104.70998
1,163.44986
1,127.85227
1,76.73987
1,61.64274
1,50.631554
1,74.80498
1,46.91706
1,45.665127
1,58.595367
1,52.517834
1,45.56434
1,105.76827
1,37.4056
1,28.445808
1,41.45409
1,77.234116
1,49.758087
1,33.86834
1,59.418655
1,42.216454
1,40.478897
1,35.259632
1,54.104748
1,76.41675
1,46.61236
1,51.39131
1,53.31496
1,47.32789
1,36.339226
1,62.57567
1,63.948772
1,77.90112
1,60.117653
1,48.06678
1,75.056
1,81.80426
1,64.50177
1,65.85388
1,46.863426
1,62.500423
1,57.43086
1,68.37382
1,75.08832
1,129.42639
1,60.904625
1,91.882
1,80.51544
1,63.128357
1,48.418358
1,47.689384
1,56.013565
1,110.48064
1,107.92601
1,50.66896
1,48.045605
1,131.86069
1,45.879807
1,72.75847
1,67.3275
1,124.04838
1,155.83119
1,51.452354
1,59.892803
1,69.0553
1,54.06717
1,55.321915
1,32.041817
1,38.955032
1,52.023033
1,76.337
1,51.226868
1,47.38098
1,115.49256
1,70.27267
1,98.465546
1,60.1222
1,49.747726
1,59.101776
1,42.820816
1,54.075848
1,77.21419
1,35.38411
1,40.285156
1,55.076557
1,36.71203
1,49.194267
1,74.07707
1,43.583588
1,29.078964
1,51.195343
1,53.425194
1,42.921124
1,43.941673
1,48.99002
1,44.992973
1,53.742165
1,54.210968
1,50.814156
1,20.757965
1,20.642467
1,32.33648
1,35.61915
1,46.57218
1,54.042473
1,25.98439
1,34.394024
1,22.462162
1,44.949997
1,34.81549
1,38.20102
1,37.150753
1,26.612713
1,25.46538
1,44.296566
1,34.56877
1,60.584984
1,25.965767
1,59.155643
1,44.158615
1,53.47382
1,38.238377
1,28.60303
1,55.57269
1,34.24719
1,34.688126
1,39.37535
1,23.470984
1,30.423765
1,33.066177
1,33.729774
1,28.707546
1,42.883266
1,48.490917
1,67.41887
1,27.477173
1,22.948895
1,30.775234
1,51.979454
1,60.478214
1,40.963375
1,37.18067
1,50.73345
1,28.416212
1,49.024837
1,23.125412
1,41.052643
1,40.777508
1,54.275536
1,32.376377
1,50.423306
1,44.128162
1,22.57988
1,27.960258
1,49.93064
1,46.442463
1,55.788284
1,43.71506
1,52.103916
1,45.091667
1,44.356747
1,35.307663
1,50.401237
1,65.81653
1,42.28566
1,45.00455
1,74.00729
1,42.05903
1,61.08168
1,61.08778
1,59.791862
1,72.99791
1,65.849075
1,42.72753
1,59.229755
1,42.920746
1,44.370857
1,60.117615
1,51.625954
1,72.97794
1,75.96587
1,41.717712
1,80.18187
1,53.178703
1,57.48751
1,57.21057
1,31.328772
1,30.394304
1,65.68587
1,34.025135
1,56.888252
1,43.53691
1,52.29818
1,57.907333
1,57.902344
1,114.535355
1,80.040955
1,142.75504
1,110.19994
1,96.6475
1,125.84505
1,110.02619
1,99.66358
1,106.498276
1,108.91531
1,85.22021
1,78.7895
1,84.56561
1,91.387955
1,131.39297
1,121.25477
1,101.44893
1,127.27157
1,107.86896
1,138.34814
1,147.12277
1,111.01185
1,105.51835
1,116.79399
1,169.77106
1,77.5569
1,126.93814
1,107.58565
1,140.75662
1,97.95289
1,135.20726
1,89.41156
1,52.82276
1,62.92805
1,81.23664
1,69.107155
1,70.351036
1,60.09008
1,53.63704
1,44.091354
1,84.620926
1,90.095215
1,46.9351
1,69.239914
1,70.3566
1,90.90209
1,50.151703
1,81.556564
1,61.82405
1,85.42024
1,53.236336
1,46.593117
1,69.75044
1,66.343994
1,61.909103
1,51.264847
1,63.067085
1,50.640118
1,105.20125
1,75.1416
1,72.34084
1,88.13572
1,67.50255
1,64.58858
1,163.27368
1,102.64597
1,109.266975
1,129.53223
1,113.57985
1,120.266945
1,112.659325
1,136.29463
1,147.95557
1,105.10919
1,162.35895
1,98.08133
1,120.76472
1,105.98799
1,137.47539
1,104.23523
1,109.768684
1,140.77565
1,135.65706
1,200.96721
1,145.82529
1,97.926674
1,121.76062
1,97.44057
1,112.11231
1,131.68008
1,156.76633
1,104.5877
1,91.00016
1,108.26646
1,97.99745
1,99.2982
1,53.88598
1,105.50174
1,39.122787
1,53.184692
1,55.58512
1,58.458206
1,57.848778
1,56.882286
1,54.403214
1,44.367424
1,44.441
1,44.488365
1,47.333847
1,64.35101
1,38.020847
1,54.295647
1,55.16283
1,50.410774
1,76.30548
1,34.45095
1,49.448204
1,42.976048
1,60.658947
1,48.03737
1,44.186905
1,62.569427
1,52.434277
1,83.723434
1,56.4441
1,38.19925
1,37.174446
1,43.104668
1,46.89708
1,53.583496
1,40.6443
1,51.723858
1,43.010826
1,60.93638
1,78.56192
1,63.051743
1,55.73731
1,55.779255
1,57.416718
1,59.30697
1,33.189697
1,63.856182
1,71.83818
1,52.448208
1,65.0151
1,78.76756
1,60.883053
1,68.43544
1,62.40794
1,41.50615
1,43.576878
1,70.710754
1,80.85071
1,44.545288
1,37.109097
1,79.41687
1,63.188923
1,67.38935
1,45.58371
1,35.40698
1,59.17956
1,80.58134
1,65.296585
1,95.62304
1,81.16991
1,99.387054
1,83.43144
1,72.54364
1,42.166744
1,66.119705
1,70.99469
1,74.00011
1,82.80383
1,99.672104
1,69.50896
1,53.084293
1,65.20771
1,65.8069
1,67.433174
1,95.492485
1,68.97376
1,62.946392
1,72.83819
1,66.34041
1,86.85239
1,82.64019
1,99.65674
1,52.427048
1,76.690865
1,58.03602
1,111.76815
1,77.992836
1,31.94998
1,23.548317
1,31.500643
1,46.908783
1,45.017467
1,22.47702
1,24.68943
1,49.18332
1,23.07069
1,30.569937
1,45.98734
1,34.13094
1,39.714592
1,23.234982
1,45.144978
1,52.83505
1,39.50242
1,28.848152
1,53.135956
1,35.03293
1,40.844734
1,38.42781
1,39.97711
1,28.340445
1,17.213037
1,30.960617
1,31.387596
1,34.9013
1,28.166702
1,26.459799
1,41.293068
1,27.008913
1,58.74429
1,59.015484
1,63.22378
1,40.817215
1,61.04374
1,58.857815
1,63.062904
1,46.50401
1,52.385555
1,38.575993
1,66.04192
1,61.562153
1,48.775772
1,44.721104
1,48.248184
1,55.52003
1,65.527374
1,42.239758
1,40.694275
1,119.06453
1,58.295532
1,47.35285
1,53.81068
1,74.07108
1,42.354607
1,66.88614
1,55.9688
1,52.364414
1,65.88164
1,56.8964
1,50.213615
1,49.387596
1,50.36692
1,68.29455
1,61.140244
1,67.8864
1,62.0942
1,51.010326
1,64.47852
1,107.0641
1,58.449463
1,48.4589
1,65.30893
1,73.48511
1,77.29013
1,72.72893
1,49.578003
1,68.14041
1,82.462036
1,78.128334
1,55.737732
1,48.635918
1,72.36235
1,71.27269
1,61.899963
1,70.36841
1,56.646473
1,48.82067
1,51.47487
1,60.280483
1,68.03237
1,72.79971
1,55.004692
1,51.895782
1,16.727375
1,29.863972
1,21.931013
1,27.08022
1,44.415657
1,15.272297
1,48.961563
1,35.626247
1,23.887978
1,44.229286
1,15.119165
1,44.986717
1,74.008675
1,42.940636
1,44.62753
1,18.32369
1,44.042065
1,25.277313
1,37.350365
1,32.022453
1,29.609142
1,35.904694
1,27.75263
1,32.6865
1,41.86271
1,28.480616
1,13.145916
1,37.277653
1,30.30428
1,24.84204
1,51.421383
1,32.656857
1,86.781136
1,97.265816
1,73.95231
1,102.24509
1,92.43173
1,106.76958
1,78.688286
1,118.18318
1,89.3112
1,77.43702
1,91.55229
1,122.520645
1,58.98597
1,88.483505
1,88.51538
1,78.63355
