label,score
1,94.31162
1,105.57886
1,91.60128
1,99.686066
1,95.821945
1,94.20003
1,88.65442
1,106.19523
1,83.708305
1,91.64661
1,101.80522
1,88.22513
1,95.45831
1,92.4098
1,96.13329
1,94.382965
1,94.659515
1,95.74311
1,99.55615
1,96.4659
1,87.37983
1,105.50264
1,88.97138
1,103.80394
1,85.86529
1,97.94487
1,100.58375
1,92.887886
1,88.61007
1,93.15513
1,93.87187
1,98.25132
1,91.42539
1,91.07329
1,97.11318
1,91.36167
1,88.38808
1,98.05609
1,101.8653
1,88.533844
1,86.6989
1,101.584366
1,98.77548
1,86.72972
1,87.116936
1,102.747185
1,88.48486
1,98.771194
1,89.59062
1,98.06009
1,89.74424
1,103.60669
1,88.91321
1,96.26974
1,99.87814
1,86.309204
1,86.9887
1,95.00467
1,96.70628
1,95.55148
1,89.6918
1,100.79648
1,90.09405
1,95.663086
1,112.07817
1,84.94189
1,96.51684
1,87.96442
1,94.45087
1,99.25371
1,96.41058
1,91.161064
1,86.69826
1,102.91296
1,102.04399
1,87.637115
1,95.67342
1,94.57655
1,93.407074
1,95.437294
1,88.81523
1,103.38455
1,96.57828
1,94.29755
1,91.4485
1,94.39231
1,90.24615
1,93.26137
1,78.57537
1,106.39811
1,99.175064
1,100.77222
1,95.536385
1,92.426605
1,95.541855
1,86.472115
1,89.81679
1,89.72556
1,103.17334
1,99.26373
1,94.584656
1,99.87096
1,92.172
1,89.0727
1,93.84386
1,94.86259
1,93.85905
1,102.35841
1,89.70248
1,91.386024
1,89.21216
1,93.04345
1,90.816956
1,99.7566
1,95.913
1,97.293495
1,98.86026
1,87.75766
1,97.350815
1,97.23497
1,100.88686
1,90.95555
1,100.607315
1,86.17827
1,93.45401
1,85.80475
1,98.0803
1,99.92255
1,101.31203
1,91.960144
1,90.367294
1,84.95311
1,100.63916
1,92.12694
1,95.83297
1,93.41844
1,87.145676
1,84.96683
1,88.97023
1,94.80779
1,94.7708
1,84.368744
1,89.43609
1,101.40683
1,101.14027
1,99.854576
1,96.98891
1,94.6745
1,94.89891
1,81.668526
1,96.488434
1,92.45033
1,105.056435
1,87.35721
1,93.37713
1,88.2144
1,100.76834
1,87.34318
1,92.066826
1,95.48724
1,102.34393
1,91.43514
1,96.44171
1,92.09809
1,85.89802
1,97.48522
1,94.596344
1,92.05339
1,98.8947
1,104.48722
1,89.64753
1,95.99461
1,102.04232
1,79.73221
1,90.57866
