label,score
1,127.730255
1,107.24095
1,128.68776
1,80.65016
1,123.09914
1,113.697754
1,78.72025
1,93.437454
1,76.1042
1,72.0661
1,95.85722
1,106.546715
1,131.61133
1,110.91371
1,105.041306
1,87.53711
1,171.3647
1,94.6512
1,140.2121
1,130.7119
1,106.450645
1,106.11162
1,107.143425
1,131.9622
1,119.10609
1,119.21234
1,138.16257
1,95.73035
1,134.18842
1,152.6102
1,80.09461
1,79.47675
1,89.07599
1,125.76991
1,143.52007
1,165.44617
1,101.79203
1,161.80345
1,74.98039
1,103.916245
1,73.84524
1,146.65517
1,89.83632
1,119.08818
1,94.91851
1,78.96838
1,118.910736
1,105.83978
1,129.47449
1,127.89373
1,142.62732
1,70.67809
1,109.52467
1,130.22697
1,99.21692
1,120.799805
1,143.55255
1,88.850204
1,108.65575
1,128.36465
1,131.81123
1,104.675545
1,89.59049
1,182.49078
1,104.94016
1,77.46916
1,83.69658
1,109.28305
1,78.26117
1,138.93889
1,155.87274
1,162.16602
1,87.187416
1,162.90237
1,133.38007
1,98.59477
1,74.47038
1,171.17938
1,74.460464
1,113.213036
1,170.08322
1,127.47821
1,144.63608
1,101.93685
1,153.31387
1,158.82492
1,131.3151
1,126.57863
1,116.72983
1,78.483826
1,145.98361
1,124.229965
1,141.70428
1,77.17543
1,166.35172
1,141.53131
1,136.54955
1,133.086
1,99.88666
1,126.19569
1,140.69432
1,147.40242
1,129.82274
1,106.76836
1,96.31058
1,135.02496
1,71.873184
1,147.99193
1,150.2673
1,81.63106
1,121.80915
1,167.99457
1,74.21556
1,82.02817
1,129.71094
1,129.0924
1,165.76436
1,75.73125
1,155.49321
1,82.6777
1,93.211
1,164.37018
1,130.94931
1,113.85272
1,152.56555
1,100.1489
1,84.90857
1,128.75493
1,138.49036
1,104.45556
1,166.13586
1,93.03911
1,70.50986
1,74.399
1,122.94426
1,111.83926
1,71.02489
1,83.16561
1,126.80886
1,118.451645
1,146.33609
1,137.71716
1,140.49614
1,69.09919
1,142.18604
1,128.1049
1,107.99533
1,91.09587
1,151.56207
1,140.0274
1,76.60744
1,107.439606
1,101.473206
1,135.18253
1,70.79381
1,150.5331
1,124.08227
1,137.26933
1,88.39459
1,127.488464
1,89.180084
1,121.36183
1,117.08148
1,131.4958
1,70.07388
1,75.0186
1,133.47151
1,117.51817
1,139.76817
1,143.65594
1,71.0068
1,76.821014
1,104.47297
1,139.63202
1,103.36666
1,154.7316
1,79.624886
1,120.27554
1,91.70174
1,138.68681
1,102.78787
1,149.57281
1,71.65448
1,160.32307
1,121.51868
1,78.1864
1,132.18878
1,148.59442
1,129.75577
1,133.0373
1,154.9126
1,155.06514
1,116.1532
1,106.69174
1,73.31908
1,133.80688
1,154.56653
1,123.52275
1,112.31844
1,104.152374
1,134.57985
1,73.97104
1,87.15175
1,101.72137
1,115.53372
1,121.15377
1,138.3461
1,76.465744
1,76.72516
1,123.32626
1,77.41283
1,147.79279
1,117.63478
1,143.66971
1,93.536514
1,120.809784
1,129.1719
1,71.27552
1,134.78337
1,87.828285
1,113.70735
1,70.79349
1,133.33684
1,77.6779
1,70.84361
1,122.69739
1,104.3208
1,160.06146
1,126.507126
1,146.81161
1,135.32596
1,73.44895
1,73.0318
1,136.85332
1,142.36118
1,74.64493
1,112.864975
1,146.03067
1,104.79321
1,163.36885
1,143.68645
1,100.50297
1,133.66006
1,133.28278
1,117.5807
1,62.917282
1,141.87152
1,107.171524
1,84.508835
1,107.8663
1,129.99994
1,138.78958
1,84.42862
1,109.17368
1,126.89904
1,96.39189
1,103.122345
1,95.426674
1,137.29713
1,114.98695
1,122.2819
1,100.379074
1,109.29229
1,78.17368
1,116.630646
1,83.33421
1,77.181694
1,95.16795
1,109.9091
1,153.02908
1,129.19673
1,149.78871
1,107.90634
1,109.824905
1,99.32155
1,98.44702
1,124.379196
1,134.6393
1,80.18979
1,156.27515
1,87.69478
1,164.64386
1,112.331665
1,74.37627
1,168.77377
1,92.217316
1,83.76399
1,170.37424
1,74.59947
1,104.37842
1,89.84213
1,130.00049
1,83.07234
1,177.92484
1,77.51528
1,142.195
1,107.40233
1,86.65907
1,142.11856
1,147.4403
1,101.77528
1,104.8822
1,131.92184
1,80.89409
1,124.23023
1,115.807434
1,161.05154
1,78.09593
1,160.66675
1,117.0542
1,75.34285
1,136.293
1,118.632454
1,109.084885
1,143.39162
1,107.276855
1,89.9067
1,115.38443
1,135.82745
1,73.01397
1,122.04112
1,143.63739
1,148.02594
1,112.41486
